date,MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,HD,HON,IBM,JNJ,JPM,MCD,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,VZ,WMT
2000-01-24 00:00:00+00:00,19.45043962,31.65793899,48.32663524,3.5065,0.799287963,28.55242117,11.93859783,17.44181686,36.17737011,16.14682693,25.58928503,34.46955375,26.00092244,61.20775781,21.79352652,22.78824969,21.01715067,27.25114081,31.15661741,4.513015818,0.081679584,24.91966746,4.043599116,17.08353285,5.458340062,16.44481892,12.75265002
2000-01-25 00:00:00+00:00,19.16313933,32.99090484,48.41735672,3.4625,0.844424224,29.4416638,11.4959396,17.39271818,37.17216489,16.3956991,28.80811133,33.35820779,25.89746328,60.00879103,22.19976264,23.29396154,21.18209539,27.49552827,31.63666011,4.439448847,0.080972649,25.30903727,4.057122859,16.68475757,5.458340062,15.99903388,13.12848595
2000-01-26 00:00:00+00:00,20.19700097,33.28249112,44.75360459,3.2405,0.828927441,29.76385316,11.84110762,17.23363844,35.54733342,15.69387956,28.13976315,34.1010861,25.93557981,58.81486193,21.74404904,24.48644255,19.02185155,28.24420729,30.57810442,4.495759368,0.077629041,26.11373486,4.014297673,17.21645794,5.445482946,15.79391806,13.30244429
2000-01-27 00:00:00+00:00,20.18441847,33.92814645,42.83449633,3.347,0.827498126,29.03570521,11.74098255,16.55804053,35.34837447,14.80789461,28.5238713,34.61812941,25.18413954,57.17761738,20.96282572,25.18882011,20.02216151,28.7562572,30.38731821,4.291406669,0.073559391,27.02226441,4.043599116,16.24876327,5.359439173,15.93066194,12.69895917
2000-01-28 00:00:00+00:00,19.3455855,32.97007725,41.65511707,3.0845,0.764457814,28.75862236,11.46168629,16.21434974,34.45305917,14.17078183,28.23194911,33.06105647,24.60694629,56.20030832,22.00445681,23.94014889,19.55393132,29.62906954,30.23345838,4.257802003,0.071419482,26.0358609,3.930901259,15.95101106,5.204164777,15.76109953,11.83990562
2000-01-31 00:00:00+00:00,19.63498288,34.32387069,44.44654727,3.228,0.780481187,28.67485312,11.18239002,16.42449211,36.31000942,14.29521792,27.89393393,33.65535912,26.13705293,56.54790793,22.41069294,25.18882011,19.88914157,30.50188188,30.1165249,4.132465682,0.070808079,26.2435248,3.973726445,16.05203413,5.241747115,16.93983177,11.75829553
2000-02-01 00:00:00+00:00,19.739837,35.19862953,45.5770765,3.372,0.754151701,28.19156908,11.3800053,16.33807842,39.06227497,14.46693972,27.65578688,36.84676435,25.86479196,55.41443094,22.08518322,26.14405359,19.49008174,29.79587367,31.67666367,4.240545553,0.072489437,25.82819701,4.156296973,15.58413781,5.384164395,16.2889309,12.60446328
2000-02-02 00:00:00+00:00,19.39801256,34.19890514,44.48841872,3.472,0.743318999,28.75862236,11.44587706,16.22809737,37.76904176,14.03141341,28.61605726,36.10388604,26.20784078,57.17761738,22.19976264,25.71638369,18.88883161,29.82302784,31.02122075,4.30866312,0.074514708,25.60236252,3.944425002,14.82380628,5.526581675,16.22055896,12.53788663
2000-02-03 00:00:00+00:00,19.22814888,33.92814645,44.66288311,4.2095,0.777171195,27.99181168,11.14813671,15.99438763,39.06227497,13.75018785,29.10003353,35.95531038,25.86479196,59.00125592,21.69457156,25.96923962,18.62279173,29.57864038,31.88591305,4.348625425,0.075718407,25.38950703,4.424517874,14.15918082,5.477131231,15.98262461,12.53788663
2000-02-04 00:00:00+00:00,18.6766162,33.61573258,45.10253336,3.928,0.812452706,28.35266376,11.14813671,15.42877078,40.15654923,13.99906003,29.2920876,36.32377802,25.79944933,58.24560459,21.38729039,25.51971798,18.6866413,29.11701963,32.7906089,4.240545553,0.077495296,24.59519263,4.537215731,14.22298487,5.612625448,16.01544314,12.09332642
2000-02-07 00:00:00+00:00,18.37673341,33.8240085,48.28476379,3.75,0.85804033,26.94147436,10.86884044,15.52696815,41.51610209,14.1558495,29.19221948,35.0638564,24.50348712,57.48995326,21.20760903,25.65707181,18.59086694,29.19072379,32.80907208,4.109759826,0.072718713,24.20582282,4.550739474,14.15918082,5.755042729,16.34089358,11.97305892
2000-02-08 00:00:00+00:00,18.38931591,33.94897404,49.19895717,4.1565,0.864133725,26.4195276,10.80296868,15.37967209,41.71506105,14.23299988,28.85420431,36.2524617,24.6396176,59.91307519,21.36906185,26.55299341,19.31981622,29.26442794,33.83070141,3.360466598,0.076196066,24.8547725,4.368168945,13.9890367,5.538449782,16.13577776,12.77842163
2000-02-09 00:00:00+00:00,18.37673341,32.61600819,46.62386282,4.0125,0.847207627,25.22098317,10.31024792,14.7296055,42.70985583,14.18571416,28.95407243,34.91528074,23.8228347,59.18691722,20.83262184,25.8724676,19.09102192,27.68948656,32.00284652,3.065290478,0.078106699,24.40050772,4.325343759,13.52645738,5.334713951,15.81032732,12.4154715
2000-02-10 00:00:00+00:00,18.03490897,32.17862877,45.49333359,3.8095,0.853827612,25.70600208,10.02831678,15.08507998,45.06420347,14.10856379,28.3779102,35.39666588,23.55057373,60.06940087,20.31180629,25.95050955,18.88883161,26.76624507,32.61828588,3.065290478,0.094098702,23.73598326,4.368168945,13.02665904,5.724383453,15.60521151,12.24151315
2000-02-11 00:00:00+00:00,17.39320175,31.97035286,43.70681827,3.8095,0.818094738,25.79007203,9.485533478,14.53321076,43.40621217,13.82733823,29.10003353,35.69381721,23.0060518,58.17836449,20.23889211,25.79130397,18.59086694,25.31155783,30.75350463,3.087996334,0.095531677,24.33561276,4.212645902,12.96285499,5.538449782,15.31531448,12.03963557
2000-02-14 00:00:00+00:00,17.38061925,32.07449082,45.40261211,3.722,0.871205073,24.73596427,10.1785044,14.49589576,43.27357287,13.47145101,28.42400318,35.84239287,23.21297013,58.52631518,20.28854849,24.67998659,18.02686239,25.62577028,30.65503433,2.934504751,0.110816745,23.8501984,4.268994831,12.89373394,5.625482564,15.12660793,12.64526832
2000-02-15 00:00:00+00:00,18.69129578,33.13669798,45.40261211,3.6905,0.895202518,24.89763724,10.53948164,15.22059235,42.44457722,13.85969161,28.33181723,35.50958339,25.21681086,59.06084813,20.82692811,25.30432219,17.95769202,25.45896614,30.32885148,2.764664953,0.10651782,24.8547725,4.507914288,12.92563597,5.872734786,14.8367109,12.45627654
2000-02-16 00:00:00+00:00,18.51933502,32.03283563,48.76628549,3.5345,0.858491692,24.08927239,10.32605714,15.4091313,42.17929861,13.32959387,28.3779102,34.02382676,24.54024235,58.36998951,20.85829003,24.81734042,17.76082251,25.40853698,30.03959498,2.679290936,0.111409042,24.41348672,4.424517874,13.02665904,6.063613502,15.05823599,11.32876875
2000-02-17 00:00:00+00:00,18.7961499,30.80400774,50.76913666,3.45,0.864133725,24.25094536,10.19431362,15.39724918,43.27357287,13.01850365,28.03989503,32.38949447,25.39324543,58.87426588,20.69625344,24.46771248,17.95769202,24.53572464,30.65503433,2.633879226,0.115364053,24.4498279,4.564263216,13.09578008,6.218887898,14.69996702,10.39025274
2000-02-18 00:00:00+00:00,18.36205383,28.80455896,49.76422179,3.2375,0.836901514,23.28090755,9.930826577,15.08831402,41.71506105,12.78705252,27.27167873,31.94376748,24.22856815,56.73109132,20.23889211,23.33454335,17.29259232,24.0508289,29.2518326,2.543055804,0.128738488,24.30446317,4.465089102,12.56407972,5.724383453,14.18854492,10.25495181
2000-02-22 00:00:00+00:00,18.90100402,28.97117969,47.10538453,3.178,0.856159652,25.14338015,10.09418854,14.98929634,41.08502436,12.87913523,25.64306017,31.87245116,25.83615087,55.97467677,20.54989782,24.11496286,17.19149716,25.40853698,28.867183,2.452232383,0.125146497,24.10977827,4.480866802,12.69700481,5.81636128,14.28973539,10.3365619
2000-02-23 00:00:00+00:00,19.47979877,28.76290378,49.85494327,3.522,0.874515065,24.01166937,9.962445022,14.50609007,45.95951877,12.75469914,26.2192224,32.57372829,24.70974937,54.84005494,19.89652449,24.152423,17.36176269,24.48917465,29.00257966,2.548505209,0.125872538,23.52572356,4.507914288,12.62788376,5.662075893,13.74275987,10.09387927
2000-02-24 00:00:00+00:00,19.20335487,27.07586887,50.63654372,3.422,0.866616219,23.643055,9.551405238,14.14764606,45.52844103,12.3963232,25.49709907,31.53369865,25.01595561,55.72253858,19.27451309,23.7247531,16.69666298,24.0508289,29.1564395,2.457681788,0.124668838,22.97281844,4.355772181,12.09618339,5.204164777,13.12741241,10.28287105
2000-02-25 00:00:00+00:00,18.09546902,25.99283412,51.33440127,3.4565,0.830281529,24.45141984,9.485533478,14.07239263,44.03624887,12.11758636,23.81470537,31.49804049,25.45886105,54.46184766,18.81715176,23.68417129,16.49447267,23.34869986,28.09788381,2.412270077,0.116911666,22.09803428,4.326264605,12.16530444,5.068670559,13.0070778,9.556970796
2000-02-28 00:00:00+00:00,18.24107687,27.61738625,47.76137062,3.2875,0.851946934,23.92759942,9.36959918,14.76551639,43.30673269,12.27188711,25.1590839,33.76233359,26.2462485,52.69688038,19.01316376,24.33035864,16.56364304,23.8801456,28.17481373,2.532156994,0.116070988,22.94166886,4.342153299,12.26101051,5.087461728,13.6415694,9.919920922
2000-02-29 00:00:00+00:00,18.61037216,27.95062771,47.58690624,3.444,0.862253047,23.88879791,9.237855659,14.79126098,43.83728991,12.10265403,26.11935428,34.17240242,26.31733209,51.81439674,18.81715176,24.85480056,16.8935325,23.8801456,27.50090763,2.58301811,0.122280547,22.81187892,4.342153299,11.89945425,5.055813444,13.38449091,10.4697152
2000-03-01 00:00:00+00:00,18.17565885,28.2213864,45.40261211,3.294,0.980284371,23.48138203,9.190427992,14.90216078,43.67149078,12.69248109,26.64942352,33.06105647,26.31733209,50.55370582,19.17781383,25.59775993,16.62749262,23.38749152,27.94402397,2.554862849,0.118707662,22.90792348,4.398898638,11.99516032,5.401966555,15.02541746,10.52340604
2000-03-02 00:00:00+00:00,18.16088704,27.82566216,45.5770765,3.128,0.917770649,23.24210603,9.074493694,14.98929634,44.03624887,12.35152621,26.50346243,32.76390514,25.0870392,52.00097899,19.25883213,25.14823829,16.4306231,23.09514788,28.73178635,2.673841531,0.110702107,22.6639184,4.326264605,12.03237935,5.19229667,15.11019866,10.85843693
2000-03-03 00:00:00+00:00,18.88681606,27.80483457,46.27493405,3.125,0.96290691,23.24210603,9.585658553,14.76551639,45.56160086,12.4759623,28.03989503,32.38949447,24.87925639,54.46184766,19.20917575,25.32305226,17.19149716,22.41301271,29.57801546,2.668392126,0.112498103,22.95724365,4.526008196,11.99516032,5.384164395,15.12660793,11.30299715
2000-03-06 00:00:00+00:00,18.41200783,26.93007573,45.05368334,3.197,0.94552945,22.71828561,9.667339536,14.65461658,45.13052312,12.19473674,27.65578688,32.02102683,24.22856815,51.97072241,18.42512776,26.04728157,16.79243734,22.02322118,27.88555723,2.588467515,0.111772062,22.69766378,4.326264605,11.93135628,5.19229667,15.58880224,10.84555113
2000-03-07 00:00:00+00:00,17.46239138,26.32607558,42.56931046,3.175,0.924315407,22.4725427,8.908496858,16.0408641,43.80413008,11.72934576,27.65578688,31.15334496,22.86157604,51.94046583,17.9024291,25.53844805,15.89854334,21.02535488,28.57792651,2.532156994,0.15917488,15.83437203,4.269519266,11.72931014,4.846143559,15.21412401,10.21414676
2000-03-08 00:00:00+00:00,17.42229647,25.57628229,42.83449633,3.1815,0.917770649,21.58657483,9.206237214,16.05274622,43.90360956,11.82142847,26.8414776,31.22471574,23.34275726,53.57936402,18.55580243,24.66125652,16.36145273,22.14405656,29.40569244,2.474938238,0.160493217,15.05563243,4.255900385,11.56448302,4.709660332,15.45205836,10.37521931
2000-03-09 00:00:00+00:00,17.08043454,25.57628229,41.17359537,3.4405,0.919651327,21.82585082,9.287918197,16.48644366,46.19163755,11.63477433,27.84784096,32.89598147,24.05906113,54.46184766,18.9974828,25.32305226,17.02655244,23.82795595,30.77196781,2.429526527,0.191636544,14.99073746,4.285407961,12.09618339,4.852077612,16.03458729,10.51052024
2000-03-10 00:00:00+00:00,17.19860904,26.38855835,41.56439559,3.344,0.945980812,20.93988295,9.403852495,15.91808218,45.2300026,11.32368411,26.9874387,31.81947223,24.81364077,53.07508765,18.52444051,24.5644845,16.8935325,23.21598325,31.07968749,2.441333572,0.225454758,13.95241798,4.299026842,12.22910848,5.03207723,15.67358345,10.29575685
2000-03-13 00:00:00+00:00,16.67104434,26.36773076,40.47573782,3.2655,0.912579979,21.10155592,9.388043273,15.80520202,45.16368295,10.93046607,26.8414776,31.52209398,24.40354314,54.30552199,18.2944531,24.99215439,17.26066753,22.21811695,30.15652846,2.61117337,0.285257587,14.86094752,4.342153299,11.9632583,4.950978501,15.64076491,10.24206601
2000-03-14 00:00:00+00:00,16.69847771,26.74262741,36.46305691,3.2815,0.859469645,21.37963343,9.43547094,16.41317057,43.70465061,10.82053681,26.2192224,31.111712,24.60585797,54.77449901,19.01316376,24.66125652,16.22843279,22.02322118,29.27029578,2.622980415,0.210360753,14.47157772,4.269519266,11.86223523,4.950978501,15.33172375,10.25495181
2000-03-15 00:00:00+00:00,17.40963491,27.67986902,40.82466659,3.1875,0.874515065,22.55661264,10.07837932,16.62308806,42.64353618,11.88235352,26.74160948,33.90111994,25.11984701,53.9575713,20.10821745,25.95050955,17.29259232,23.31343113,29.3472257,2.997172912,0.201762902,15.18542236,4.68262533,12.69700481,5.087461728,15.33172375,11.07320032
2000-03-16 00:00:00+00:00,18.58293879,29.95007649,45.18627627,3.3125,0.914460657,23.04163155,10.7212877,16.66071477,43.67149078,12.42950142,27.12571763,36.57752415,27.20314298,54.96612403,20.85829003,28.1325625,18.12263675,25.33644915,29.3472257,3.257836132,0.17992436,15.54364258,5.193333376,14.45693303,5.154714333,15.82947147,11.74619288
2000-03-17 00:00:00+00:00,18.12290238,29.90842131,44.05574704,3.2405,0.94033878,24.5742913,10.44199144,16.49832578,44.76576504,12.2746011,28.27804209,37.58266262,25.63383604,55.4704004,20.79295269,28.40727017,17.98961681,24.45941822,30.57810442,3.098361636,0.190834078,14.95958787,4.936844446,14.15918082,5.105263888,16.18774043,11.98700811
2000-03-20 00:00:00+00:00,18.35925136,29.57517984,40.47573782,3.2095,0.925293359,23.92759942,10.14425108,16.4250527,44.4673266,12.13219274,30.29845096,37.84435547,25.97285008,56.85716041,20.72761536,27.02124512,18.38867663,24.02285171,29.96266506,3.007233353,0.190700334,15.08937781,4.966352022,13.9890367,5.241747115,16.17133117,11.85369968
2000-03-21 00:00:00+00:00,19.08518038,30.38745591,42.66003194,3.619,1.01511452,23.643055,10.4894191,17.0310409,46.72219477,12.35205126,30.10639688,37.76703713,27.33984219,57.23536768,20.97328373,28.71943797,18.75581167,24.92327013,31.61819693,3.019080029,0.18128091,14.79605256,5.050335123,14.65366216,5.340648004,16.10295923,12.17622008
2000-03-22 00:00:00+00:00,18.14822549,30.78318015,43.09270362,3.5345,1.084699589,23.44258051,10.26018538,16.63497018,47.88278868,11.7574339,31.11276024,37.50534427,25.28935403,57.61357496,21.49598239,28.58208414,18.75581167,25.1181659,31.77205677,3.075579565,0.182580141,14.79605256,4.852861346,14.5579561,5.235813062,15.82947147,11.90745308
2000-03-23 00:00:00+00:00,18.35925136,32.49104264,40.25940198,3.3845,1.063034184,22.71828561,10.42354734,16.75973245,51.60332115,11.74244355,31.92706952,38.14173372,25.28935403,58.11785133,20.9079464,30.7485287,18.72388688,24.51009112,34.42460039,3.098361636,0.185809112,14.58579286,4.979970904,15.02053542,5.401966555,16.30807505,11.61073432
2000-03-24 00:00:00+00:00,19.17803177,32.41398056,38.07510785,3.6345,1.043324683,23.28090755,10.40773812,16.95776781,52.64453968,11.74244355,31.83488356,38.29042284,27.13205939,60.82581542,18.88248909,30.02742107,18.52169657,24.06962669,34.36921085,3.087426242,0.17805194,14.65068783,5.063954005,15.68516088,5.680867062,16.27252164,11.93325471
2000-03-27 00:00:00+00:00,18.70322354,31.34552512,42.13663878,3.6565,1.049869441,24.01166937,10.29180382,16.74586998,53.09551332,11.30522491,32.07303062,38.29042284,26.2462485,63.97754271,18.22911577,29.55916936,18.48977179,23.82795595,32.02130971,3.275150506,0.166339756,14.34178778,4.979970904,15.68516088,5.51372456,16.5815628,11.9203539
2000-03-28 00:00:00+00:00,18.75598001,31.76207694,43.83243263,3.5065,1.046634675,24.5742913,10.09418854,16.80924129,51.6497449,11.21278439,31.45077541,38.06441537,25.59556026,61.77385499,18.81715176,29.42181553,18.6919621,23.9955663,32.09823962,3.354432112,0.153920638,14.79605256,5.063954005,15.95101106,5.477131231,16.5460094,11.71824111
2000-03-29 00:00:00+00:00,18.49219767,31.57462862,43.4416324,3.3125,1.02263723,24.49668827,10.2759946,17.52612929,50.44272724,11.71246284,31.35090729,40.74081958,26.79304535,60.0088877,18.57148339,28.21372613,19.5858561,24.94665762,32.9844723,3.554003053,0.143775174,15.23474254,5.036716242,16.06266814,5.507790506,16.95624103,12.63204891
2000-03-30 00:00:00+00:00,18.78130312,31.03311124,42.0459173,3.325,0.945980812,24.98170718,10.73709692,18.25687977,48.8311597,12.13219274,30.92070616,39.84868484,28.16003746,61.89992408,18.4904651,27.15859895,20.02216151,24.97004512,31.80898313,3.525753285,0.142934495,15.05563243,4.979970904,17.5058404,5.66504292,16.75112521,12.68580231
2000-03-31 00:00:00+00:00,18.68845173,31.01228365,42.83449633,3.35,1.021659277,24.45141984,10.3919289,18.30638861,51.27172289,11.7274532,31.68892247,38.36179362,28.8107257,59.69119359,18.35979043,27.21791083,19.88914157,24.21774747,32.6952158,3.611413872,0.161410321,14.73115759,5.023097361,18.31058329,5.899560854,16.71830668,12.14826831
2000-04-03 00:00:00+00:00,19.38905765,32.38690469,41.43878123,3.178,1.002852502,24.05047088,11.03483728,18.28064401,48.3735541,12.31957216,32.1191236,40.44344133,29.73481237,61.52171681,18.88248909,28.87552187,20.4850709,26.01858432,27.96248715,3.645131336,0.14880014,15.44500223,5.050335123,18.24083891,6.141005478,17.24613806,13.15668209
2000-04-04 00:00:00+00:00,19.61274508,30.61655941,39.38708004,3.197,0.95771624,24.1280739,11.44587706,17.78555561,48.49956144,13.08657858,31.59673651,38.43911196,29.39033036,61.11325295,19.99322374,27.23039754,20.50103329,26.38498835,27.25165469,3.548535356,0.143297515,16.46774692,5.007208666,17.70434364,6.011377421,17.43484461,12.90081591
2000-04-05 00:00:00+00:00,19.23078824,30.09586963,41.61324562,3.1095,0.980810961,23.31970906,11.18239002,17.32809393,47.83636492,11.89984226,30.72865209,38.06441537,28.84353351,63.03454591,20.25457307,27.11111742,20.51699569,26.60327161,26.5777486,3.571317427,0.175185989,15.97973676,5.347680697,17.53803011,5.937162885,17.28169147,12.52454211
2000-04-06 00:00:00+00:00,19.70559646,29.36690393,43.48350385,3.2125,0.941768095,23.36497749,11.14813671,17.61326485,47.62414203,11.43014452,31.06666726,39.21824296,28.50451947,61.89992408,19.56983783,27.44698514,19.68695126,25.5547324,26.46389232,3.787291459,0.183306182,16.28863681,5.433933611,17.3019722,6.104392973,17.93395977,13.14378127
2000-04-07 00:00:00+00:00,19.33630118,28.97117969,42.52743901,3.378,0.991117074,23.08043306,10.90309376,17.11817645,49.69994714,11.54007378,31.49686839,38.14173372,28.23112105,62.08650634,19.35553138,27.11111742,19.68695126,25.53134491,27.40551453,3.91304849,0.196031001,16.46774692,5.306824053,17.10346895,6.110330136,17.7771511,13.2233363
2000-04-10 00:00:00+00:00,19.57265016,29.82511094,41.08985246,3.169,0.94033878,22.67301718,10.91890298,17.04292302,48.12153942,11.2427651,31.73501545,39.66431033,29.25363115,61.58222997,19.86254908,27.66043379,19.3570618,25.87436145,26.4823555,3.918516187,0.178644236,17.13227138,5.590550746,17.23759277,6.321099418,17.38375392,13.66626432
2000-04-11 00:00:00+00:00,20.14030977,30.24166277,41.26431685,3.169,0.898512511,23.08043306,11.08226495,17.56375601,46.42375633,11.789913,32.64919284,40.07469231,30.65343107,60.19546996,20.45058507,26.99497624,20.05408629,26.23686757,25.8084494,4.11261943,0.168021113,17.24648652,5.717660304,17.33416191,6.475465653,17.62309346,13.62756187
2000-04-12 00:00:00+00:00,19.96937881,31.40800789,40.74790226,2.819,0.821856094,24.3350153,11.44587706,17.62514697,43.10777374,12.11720239,30.77474507,39.43830286,28.9146171,57.36143678,20.12389841,27.24923125,19.31981622,25.28967417,24.42371085,4.049740915,0.150577029,17.99148075,6.101258792,17.43609601,6.716910277,17.70837537,13.42544909
2000-04-13 00:00:00+00:00,19.99470192,30.4082835,40.34314488,2.4,0.856159652,23.92759942,11.06645572,17.21719413,40.54120321,11.80490336,30.15248986,37.17228064,30.31441702,55.78305175,19.92788641,26.52413363,18.15988233,25.65218029,24.38678449,4.004176773,0.144138194,18.04080092,5.958260539,17.63996421,6.568481205,17.34799054,12.91371672
2000-04-14 00:00:00+00:00,19.16325996,27.90897253,36.81198569,2.344,0.841565594,22.87995858,10.67122516,16.96964993,37.80220159,11.74244355,29.86824983,35.83407853,29.59811316,52.94901856,19.15951938,24.75690437,17.85659687,24.77514935,22.80818254,3.884798722,0.131451588,16.35353177,5.744898066,16.09485786,6.327036581,16.81704189,11.82574791
2000-04-17 00:00:00+00:00,18.96700589,27.90897253,37.25163594,2.353,0.931838117,22.83469015,10.78715946,16.4250527,44.10256852,12.11720239,29.76838171,34.04980906,30.07382641,56.4133972,20.25457307,24.68156955,17.92576724,25.1181659,23.34669198,3.827387903,0.138157911,17.91101099,5.944641658,16.12704757,6.308235566,16.67949043,11.61073432
2000-04-18 00:00:00+00:00,18.96700589,29.13780042,40.74092369,2.747,0.954406248,22.4725427,10.6053534,16.74586998,45.92635894,12.14968149,30.34454394,34.9419438,29.39033036,56.22681495,21.29997039,25.26855334,17.29259232,25.82368856,24.78989727,3.862016651,0.162652233,17.23091173,5.731279185,16.56697369,6.420052133,16.6959966,11.58493268
2000-04-19 00:00:00+00:00,19.08518038,29.05449006,39.08002272,2.672,0.911150664,24.08927239,10.00065064,16.7834967,43.85718581,12.28959145,31.45077541,34.9419438,29.69653659,52.94901856,21.49598239,24.48381566,17.59055699,26.89561525,24.21446147,4.015112167,0.154875955,17.23091173,5.674533847,16.03047843,6.401251117,16.9876057,11.8128471
2000-04-20 00:00:00+00:00,19.46713722,29.80011783,37.68430762,2.619,0.894224566,25.90647656,10.09898284,17.09243186,43.19398929,12.35205126,32.45713877,34.87057302,31.1674201,52.44474219,21.33394581,24.26722806,19.05377634,27.1879589,24.29139139,4.004176773,0.154054382,17.98212314,5.874277438,16.46503959,6.641706214,16.57495131,12.40413449
2000-04-24 00:00:00+00:00,20.54969997,31.2797041,35.80707082,2.4905,0.906486584,24.49668827,10.36474555,16.88251438,42.07318717,12.39952071,30.92070616,35.42369656,30.75732247,53.70543311,21.9219818,23.46365667,20.75111078,28.04160234,20.50028496,3.93583056,0.146411848,18.38902932,5.931022776,16.7010975,6.871276512,17.03987526,12.66000068
2000-04-25 00:00:00+00:00,19.79633759,32.92600432,37.90064346,2.622,0.965238951,25.22098317,10.66505741,16.79537882,43.77097026,12.61688084,31.11276024,35.09063292,31.61032554,56.73109132,22.03436201,24.50264936,20.61809084,28.25988559,21.34651407,4.158183572,0.162403851,16.75879623,6.128496554,17.70434364,6.753522782,17.31497819,12.83416169
2000-04-26 00:00:00+00:00,18.76864157,32.21747005,39.95234466,2.675,0.912579979,25.82887354,10.56406758,17.09243186,44.26836765,12.35205126,32.55700689,35.98276766,30.45111623,55.72253858,21.62665706,23.99413935,20.68726121,28.04160234,20.92493811,3.998709076,0.1607416,15.84586569,5.887896319,17.57021983,6.66050723,16.91882997,12.63204891
2000-04-27 00:00:00+00:00,18.45210275,32.30082702,37.7750291,2.644,0.953503523,25.74480359,10.66505741,17.51424717,45.76055982,12.05474258,31.98084466,34.97762919,30.24333343,55.78305175,21.69199439,23.19056796,20.65001563,27.87009406,21.48191073,3.946765954,0.173867652,15.87977454,5.731279185,17.83846746,6.635769051,16.50617558,12.40413449
2000-04-28 00:00:00+00:00,18.28117179,31.15466864,39.08002272,2.7595,0.933267432,25.66720057,10.48168114,16.85875013,45.97941467,11.80490336,33.51727727,33.6037417,30.62062325,56.22681495,21.56131972,22.63811263,20.25095581,27.09051101,21.46344755,3.958612631,0.170294767,15.5850284,5.647296084,19.11532618,6.599156547,16.50617558,11.90745308
2000-05-01 00:00:00+00:00,18.34658981,31.55061426,38.99627981,2.997,0.93514811,25.25978469,10.31425064,17.09243186,47.37875932,11.55506413,32.26508469,33.38368179,30.34722483,56.47895313,21.6109761,23.1497616,20.68726121,26.33431545,22.59893316,4.242932876,0.175778286,15.57198653,5.774405642,18.91145798,6.388387264,15.95596973,12.45788789
2000-05-02 00:00:00+00:00,18.34658981,30.86291924,39.1707442,2.8065,0.886701856,24.53548979,10.53217606,17.68653793,45.0973633,11.55506413,33.033301,33.78811621,29.52702957,56.16125902,22.00300009,23.89369292,20.85220594,26.99306313,21.50037391,4.123554824,0.16897643,15.60067864,5.9015152,19.01339208,6.234021029,15.13066095,12.39123368
2000-05-03 00:00:00+00:00,18.10813057,29.5917254,37.50984324,2.7065,0.86556304,24.1280739,10.33285403,17.29046722,43.81076205,12.11720239,31.68892247,32.11685047,29.63092097,54.52236083,21.75733172,23.30670914,19.85189598,26.6266591,21.71270049,3.862016651,0.166225118,15.81456522,5.674533847,18.04233566,6.060853779,15.25170624,11.4903267
2000-05-04 00:00:00+00:00,18.03005099,30.17522421,39.47082295,2.753,0.832688796,24.69716275,10.08303708,17.50236505,42.19919451,12.11720239,30.49050504,31.22471574,29.11693193,54.27022264,21.70767535,22.99281406,19.02185155,26.19009259,21.67577413,3.895734116,0.168250389,15.76500613,5.617788508,18.17645947,6.178607509,14.80328847,10.96569352
2000-05-05 00:00:00+00:00,18.29383334,30.55033059,41.56439559,2.925,0.850968982,25.54432911,10.38069131,17.97170885,44.93156417,11.7574339,30.39063692,31.70646849,29.69653659,54.39629174,21.95334372,22.66008529,18.98992677,26.99306313,21.88502351,3.895734116,0.176026668,15.87977454,5.717660304,18.07452537,6.239958192,14.83905185,11.03234774
2000-05-08 00:00:00+00:00,18.42466939,31.69648896,43.18342511,2.801,0.828400851,24.73596427,10.34879979,18.18162633,41.61558157,12.11720239,31.15885322,31.85515761,29.69653659,55.40988723,22.93340371,22.60044522,19.05377634,27.23863179,21.48191073,3.923983884,0.169568727,15.9606341,5.688152728,18.13890481,6.530879174,14.9848564,11.26241229
2000-05-09 00:00:00+00:00,18.14822549,30.84207999,41.82958146,2.8125,0.793194568,24.77476578,10.09898284,17.84892693,41.61558157,12.61688084,31.30481432,31.22471574,29.52702957,55.03123197,22.73739171,22.24888274,19.68695126,26.87222776,20.86647137,3.93583056,0.167180435,16.36754028,5.547424288,18.24083891,6.716910277,14.84730494,11.39572072
2000-05-10 00:00:00+00:00,18.13556393,29.8834748,41.73885998,2.6655,0.747080354,23.94053326,10.19997267,17.99745345,38.79699636,13.19400944,31.54296137,32.11685047,29.42313817,52.00198984,22.34536771,21.58028624,20.55424127,26.50582373,20.36796549,3.850169974,0.150710774,16.74314599,5.517916712,18.37496272,6.766386635,14.75376994,12.1891209
2000-05-11 00:00:00+00:00,18.13556393,30.94627621,43.00896072,2.744,0.77340984,24.21966637,10.31425064,18.49254185,39.95759027,13.38138886,31.59673651,32.04547969,29.32471473,52.72900795,22.49172334,21.97265508,20.32012618,26.60327161,20.88493455,3.890266419,0.157149609,16.9544242,5.674533847,18.91145798,6.846538334,15.05638316,12.04076151
2000-05-12 00:00:00+00:00,17.9118765,31.41515918,43.53235388,2.6875,0.809594076,24.14176876,10.46573538,18.66879332,39.75199935,13.05409948,31.35090729,32.11685047,29.09506006,52.72900795,22.34536771,22.4811651,19.98491592,26.55649662,21.17419105,3.901201813,0.152373025,16.72749575,5.604169627,19.0455818,7.063244779,14.5804551,12.21492253
